counter,time,cube_pose_x,cube_pose_y,eef_pose_x,eef_pose_y,eef_pose_z,eef_vel_x,eef_vel_y,eef_vel_z,eef_pose_x_next,eef_pose_y_next,eef_pose_z_next,eef_vel_x_next,eef_vel_y_next,eef_vel_z_next
7207,809.107,0.61,0.12,0.4790326312,-0.0043245916,-0.1578345191,1.0678855026,0.4268284088,-0.1967681461,0.5663927822,0.0608240891,-0.1491638166,0.7088802788,0.6913732562,0.2856621819
7208,809.212,0.61,0.12,0.5663927822,0.0608240891,-0.1491638166,0.7088802788,0.6913732562,0.2856621819,0.6170874543,0.1143170175,-0.1221219283,0.2486972868,0.3314976158,0.0977774535
7209,809.306,0.61,0.12,0.6170874543,0.1143170175,-0.1221219283,0.2486972868,0.3314976158,0.0977774535,0.3962962341,-0.0020702878,-0.1400128469,0.0137928293,-0.0764077905,0.2275795998
7210,809.916,0.57,0.04,0.3962962341,-0.0020702878,-0.1400128469,0.0137928293,-0.0764077905,0.2275795998,0.4696508458,-0.0186001382,-0.1483431568,0.962387548,0.0899151222,0.0227446172
7211,810.022,0.57,0.04,0.4696508458,-0.0186001382,-0.1483431568,0.962387548,0.0899151222,0.0227446172,0.5492832198,0.0138086587,-0.1290107427,0.5567366535,0.4047970063,0.2117777325
7212,810.117,0.57,0.04,0.5492832198,0.0138086587,-0.1290107427,0.5567366535,0.4047970063,0.2117777325,0.5721980368,0.0429105202,-0.1282837541,-0.0931905472,0.0459675938,-0.1085260671
7213,810.217,0.57,0.04,0.5721980368,0.0429105202,-0.1282837541,-0.0931905472,0.0459675938,-0.1085260671,0.3967903144,-0.0019618428,-0.1390511478,0.0406969841,-0.0093364209,0.0402078596
7214,810.878,0.62,-0.36,0.3967903144,-0.0019618428,-0.1390511478,0.0406969841,-0.0093364209,0.0402078596,0.4489967794,-0.0858479628,-0.1811281012,0.5663294475,-1.2500329076,-0.7337833911
7215,810.978,0.62,-0.36,0.4489967794,-0.0858479628,-0.1811281012,0.5663294475,-1.2500329076,-0.7337833911,0.5131080881,-0.1401715793,-0.2397646501,0.711167283,-0.2690113616,-0.0997145715
7216,811.078,0.62,-0.36,0.5131080881,-0.1401715793,-0.2397646501,0.711167283,-0.2690113616,-0.0997145715,0.571853827,-0.1844822903,-0.2249381377,0.568460898,-0.7007439316,0.360077326
7217,811.181,0.62,-0.36,0.571853827,-0.1844822903,-0.2249381377,0.568460898,-0.7007439316,0.360077326,0.6135969675,-0.2731871568,-0.1753340361,0.2667607598,-1.0322421557,0.6036066789
7218,811.28,0.62,-0.36,0.6135969675,-0.2731871568,-0.1753340361,0.2667607598,-1.0322421557,0.6036066789,0.6173789434,-0.3813788503,-0.1221262955,-0.0607019493,-0.5882196204,0.1769453555
7219,811.379,0.62,-0.36,0.6173789434,-0.3813788503,-0.1221262955,-0.0607019493,-0.5882196204,0.1769453555,0.6130470929,-0.386749932,-0.123398445,0.0280080685,0.283563734,-0.1664139483
7220,811.478,0.62,-0.36,0.6130470929,-0.386749932,-0.123398445,0.0280080685,0.283563734,-0.1664139483,0.4004881112,0.0054959642,-0.1361293303,-0.0367177368,0.0965812831,0.1935548226
7221,812.267,0.69,0.27,0.4004881112,0.0054959642,-0.1361293303,-0.0367177368,0.0965812831,0.1935548226,0.4656516143,-0.0149271586,-0.1538330539,1.2613130266,0.0820769969,-0.2684944526
7222,812.367,0.69,0.27,0.4656516143,-0.0149271586,-0.1538330539,1.2613130266,0.0820769969,-0.2684944526,0.5700892916,0.0570101481,-0.1792243423,0.9062103164,1.2211705048,-0.2179220518
7223,812.467,0.69,0.27,0.5700892916,0.0570101481,-0.1792243423,0.9062103164,1.2211705048,-0.2179220518,0.6429193459,0.1851345066,-0.1684526968,0.5082865004,0.9849230926,0.3504461507
7224,812.571,0.69,0.27,0.6429193459,0.1851345066,-0.1684526968,0.5082865004,0.9849230926,0.3504461507,0.6853241915,0.259261297,-0.1263023374,0.2895221948,0.4463144774,0.3230238377
7225,812.668,0.69,0.27,0.6853241915,0.259261297,-0.1263023374,0.2895221948,0.4463144774,0.3230238377,0.6956773359,0.2746105604,-0.1189988332,-0.0468828668,-0.0480342146,-0.1072188223
7226,812.767,0.69,0.27,0.6956773359,0.2746105604,-0.1189988332,-0.0468828668,-0.0480342146,-0.1072188223,0.4004831711,-0.0001676973,-0.1363971989,-0.025796507,-0.0919801449,0.20494341
7227,813.406,0.69,0.08,0.4004831711,-0.0001676973,-0.1363971989,-0.025796507,-0.0919801449,0.20494341,0.5007387553,-0.062440662,-0.1498108975,1.2078489043,-0.1881692512,-0.2920517365
7228,813.507,0.69,0.08,0.5007387553,-0.062440662,-0.1498108975,1.2078489043,-0.1881692512,-0.2920517365,0.5931887353,-0.0319246203,-0.1640864964,0.876070484,0.6625193743,0.0856540792
7229,813.607,0.69,0.08,0.5931887353,-0.0319246203,-0.1640864964,0.876070484,0.6625193743,0.0856540792,0.6723839981,0.0453915075,-0.1324640828,0.5318645416,0.5966198227,0.3587493579
7230,813.707,0.69,0.08,0.6723839981,0.0453915075,-0.1324640828,0.5318645416,0.5966198227,0.3587493579,0.6993136775,0.0834592699,-0.1194561464,-0.0242658305,0.134427765,-0.1122081055
7231,813.807,0.69,0.08,0.6993136775,0.0834592699,-0.1194561464,-0.0242658305,0.134427765,-0.1122081055,0.3981238521,-0.0002613375,-0.1418429988,0.0132526947,-0.0827287622,0.2505399513
7232,814.57,0.71,0.1,0.3981238521,-0.0002613375,-0.1418429988,0.0132526947,-0.0827287622,0.2505399513,0.4861714663,-0.061321732,-0.1501424354,1.2323275838,-0.504180584,-0.2986532774
7233,814.671,0.71,0.1,0.4861714663,-0.061321732,-0.1501424354,1.2323275838,-0.504180584,-0.2986532774,0.5996640241,-0.0242874556,-0.1795131983,0.8316148446,0.7881049652,0.0075771712
7234,814.771,0.71,0.1,0.5996640241,-0.0242874556,-0.1795131983,0.8316148446,0.7881049652,0.0075771712,0.6646444658,0.0468632533,-0.1588002103,0.6319921924,0.710077007,0.3930420751
7235,814.872,0.71,0.1,0.6646444658,0.0468632533,-0.1588002103,0.6319921924,0.710077007,0.3930420751,0.7126746945,0.0988651263,-0.1212320591,0.2561560625,0.3022075249,0.1836518406
7236,814.971,0.71,0.1,0.7126746945,0.0988651263,-0.1212320591,0.2561560625,0.3022075249,0.1836518406,0.3992769075,0.0001117679,-0.1403051698,0.0129830319,-0.0760066675,0.244187743
7237,815.752,0.52,0.06,0.3992769075,0.0001117679,-0.1403051698,0.0129830319,-0.0760066675,0.244187743,0.3995258839,-0.0004935196,-0.1381148606,0.0564656081,-0.0281710411,0.1684897709
7238,815.755,0.52,0.06,0.3995258839,-0.0004935196,-0.1381148606,0.0564656081,-0.0281710411,0.1684897709,0.475658166,0.0177698092,-0.141460193,0.821916234,0.4643513444,0.2080510814
7239,815.862,0.52,0.06,0.475658166,0.0177698092,-0.141460193,0.821916234,0.4643513444,0.2080510814,0.5290830218,0.0582346643,-0.1254235495,0.2196360601,0.2695174121,-0.0106303559
7240,815.954,0.52,0.06,0.5290830218,0.0582346643,-0.1254235495,0.2196360601,0.2695174121,-0.0106303559,0.394713417,-0.003446986,-0.1391403359,0.0682959294,0.0132355852,0.0543252965
7241,816.553,0.57,0.09,0.394713417,-0.003446986,-0.1391403359,0.0682959294,0.0132355852,0.0543252965,0.4720801559,0.0088747454,-0.1548528993,0.9660028139,0.5090620449,0.0170897196
7242,816.653,0.57,0.09,0.4720801559,0.0088747454,-0.1548528993,0.9660028139,0.5090620449,0.0170897196,0.5514912294,0.0680369077,-0.1331719574,0.583700027,0.5303619676,0.282347315
7243,816.755,0.57,0.09,0.5514912294,0.0680369077,-0.1331719574,0.583700027,0.5303619676,0.282347315,0.5789821965,0.0996498066,-0.1244884554,-0.0465957415,0.0400109308,-0.0605230079
7244,816.853,0.57,0.09,0.5789821965,0.0996498066,-0.1244884554,-0.0465957415,0.0400109308,-0.0605230079,0.3945113919,-0.0018283506,-0.1432215971,-0.0062740991,-0.0992242486,0.2233560213
7245,817.545,0.65,-0.37,0.3945113919,-0.0018283506,-0.1432215971,-0.0062740991,-0.0992242486,0.2233560213,0.4589789131,-0.0985643358,-0.1784397801,0.5938049514,-1.3118750879,-0.6769930514
7246,817.646,0.65,-0.37,0.4589789131,-0.0985643358,-0.1784397801,0.5938049514,-1.3118750879,-0.6769930514,0.5300261151,-0.1452804784,-0.2443830028,0.6868533388,-0.2234928677,-0.1921284922
7247,817.745,0.65,-0.37,0.5300261151,-0.1452804784,-0.2443830028,0.6868533388,-0.2234928677,-0.1921284922,0.59173586,-0.1941790967,-0.232635498,0.515442338,-0.7347616925,0.3538180861
7248,817.846,0.65,-0.37,0.59173586,-0.1941790967,-0.232635498,0.515442338,-0.7347616925,0.3538180861,0.6278314145,-0.2760436543,-0.1887071574,0.2559493439,-1.0518404913,0.5906199049
7249,817.945,0.65,-0.37,0.6278314145,-0.2760436543,-0.1887071574,0.2559493439,-1.0518404913,0.5906199049,0.6390955088,-0.3793736729,-0.129415474,0.018345017,-0.7604845675,0.4241347883
7250,818.048,0.65,-0.37,0.6390955088,-0.3793736729,-0.129415474,0.018345017,-0.7604845675,0.4241347883,0.6420733686,-0.3945070583,-0.1173542054,0.0598713616,0.2944721901,-0.1507591606
7251,818.145,0.65,-0.37,0.6420733686,-0.3945070583,-0.1173542054,0.0598713616,0.2944721901,-0.1507591606,0.4012410498,0.0057223923,-0.1388241628,-0.0110658293,0.1114531725,0.2342040924
7252,819.073,0.8,0.29,0.4012410498,0.0057223923,-0.1388241628,-0.0110658293,0.1114531725,0.2342040924,0.4012789306,0.0065457732,-0.1367349703,0.0388596379,0.0796527537,0.1588546518
7253,819.074,0.8,0.29,0.4012789306,0.0065457732,-0.1367349703,0.0388596379,0.0796527537,0.1588546518,0.4783300583,-0.0630512948,-0.1618362965,0.8560554148,-1.2708103745,-0.5672268129
7254,819.174,0.8,0.29,0.4783300583,-0.0630512948,-0.1618362965,0.8560554148,-1.2708103745,-0.5672268129,0.5902558403,-0.0804531638,-0.2266205582,1.0981013032,0.9818193732,-0.5058245944
7255,819.274,0.8,0.29,0.5902558403,-0.0804531638,-0.2266205582,1.0981013032,0.9818193732,-0.5058245944,0.670600994,0.0492938693,-0.2631971512,0.5981799946,1.6457194389,-0.1922203457
7256,819.374,0.8,0.29,0.670600994,0.0492938693,-0.2631971512,0.5981799946,1.6457194389,-0.1922203457,0.7159661951,0.191745946,-0.248470007,0.4014939018,1.1148152965,0.4180528821
7257,819.474,0.8,0.29,0.7159661951,0.191745946,-0.248470007,0.4014939018,1.1148152965,0.4180528821,0.7655318521,0.2753256141,-0.1813631839,0.4996121257,0.4581964792,0.7544660488
7258,819.574,0.8,0.29,0.7655318521,0.2753256141,-0.1813631839,0.4996121257,0.4581964792,0.7544660488,0.8078541391,0.2984625772,-0.1180848832,0.2542599899,-0.0537989799,0.3909908056
7259,819.674,0.8,0.29,0.8078541391,0.2984625772,-0.1180848832,0.2542599899,-0.0537989799,0.3909908056,0.8126933179,0.2864527692,-0.1175600206,-0.1178570523,-0.1154451398,-0.2472722718
7260,819.774,0.8,0.29,0.8126933179,0.2864527692,-0.1175600206,-0.1178570523,-0.1154451398,-0.2472722718,0.4010368985,0.0006832441,-0.1376043779,-0.0074459334,-0.0781060015,0.21815702
7261,820.749,0.69,-0.3,0.4010368985,0.0006832441,-0.1376043779,-0.0074459334,-0.0781060015,0.21815702,0.401387411,0.0003846118,-0.1361990733,0.036649098,-0.0189724391,0.0959014399
7262,820.749,0.69,-0.3,0.401387411,0.0003846118,-0.1361990733,0.036649098,-0.0189724391,0.0959014399,0.4776047068,-0.0890015586,-0.1726988666,0.9251884716,-1.1591726467,-0.661365907
7263,820.849,0.69,-0.3,0.4776047068,-0.0890015586,-0.1726988666,0.9251884716,-1.1591726467,-0.661365907,0.5533096486,-0.1288117942,-0.2354205327,0.6096122429,-0.2710846783,-0.2745571258
7264,820.954,0.69,-0.3,0.5533096486,-0.1288117942,-0.2354205327,0.6096122429,-0.2710846783,-0.2745571258,0.6124586235,-0.1894934598,-0.2269559689,0.4512769689,-0.8133926348,0.3434906606
7265,821.064,0.69,-0.3,0.6124586235,-0.1894934598,-0.2269559689,0.4512769689,-0.8133926348,0.3434906606,0.6435854427,-0.274825216,-0.1835778752,0.2663920205,-0.9542090016,0.5805153482
7266,821.149,0.69,-0.3,0.6435854427,-0.274825216,-0.1835778752,0.2663920205,-0.9542090016,0.5805153482,0.6762208409,-0.331134389,-0.1274063497,0.3320044758,-0.0862944675,0.3912798429
7267,821.25,0.69,-0.3,0.6762208409,-0.331134389,-0.1274063497,0.3320044758,-0.0862944675,0.3912798429,0.6944927052,-0.3111691313,-0.1182992096,0.0557168215,0.3525794363,-0.1445804839
7268,821.349,0.69,-0.3,0.6944927052,-0.3111691313,-0.1182992096,0.0557168215,0.3525794363,-0.1445804839,0.6893711049,-0.2907027185,-0.1369720811,-0.1024770165,-0.0190775722,-0.1190035267
7269,821.449,0.69,-0.3,0.6893711049,-0.2907027185,-0.1369720811,-0.1024770165,-0.0190775722,-0.1190035267,0.4025730443,0.0053682837,-0.1354319574,0.0572104692,-0.0490320158,0.1108135454
7270,822.325,0.68,-0.25,0.4025730443,0.0053682837,-0.1354319574,0.0572104692,-0.0490320158,0.1108135454,0.4714438856,-0.075666593,-0.1669735721,0.8984028585,-1.0649329936,-0.6070007253
7271,822.429,0.68,-0.25,0.4714438856,-0.075666593,-0.1669735721,0.8984028585,-1.0649329936,-0.6070007253,0.5511945756,-0.1142607351,-0.2150864749,0.6865676566,-0.3205823089,-0.1230554391
7272,822.528,0.68,-0.25,0.5511945756,-0.1142607351,-0.2150864749,0.6865676566,-0.3205823089,-0.1230554391,0.6105583478,-0.1705218401,-0.1995377227,0.4881836804,-0.7865661511,0.3747604913
7273,822.628,0.68,-0.25,0.6105583478,-0.1705218401,-0.1995377227,0.4881836804,-0.7865661511,0.3747604913,0.6489448176,-0.25572899,-0.1508876434,0.3400592084,-0.6906438899,0.5406614643
7274,822.727,0.68,-0.25,0.6489448176,-0.25572899,-0.1508876434,0.3400592084,-0.6906438899,0.5406614643,0.6771641624,-0.2761258977,-0.1192216533,0.159916827,0.2276292408,0.0527030338
7275,822.827,0.68,-0.25,0.6771641624,-0.2761258977,-0.1192216533,0.159916827,0.2276292408,0.0527030338,0.4012343908,0.0056423395,-0.1365655708,0.0358587839,-0.0717091403,0.2078693423
7276,823.649,0.61,-0.13,0.4012343908,0.0056423395,-0.1365655708,0.0358587839,-0.0717091403,0.2078693423,0.4648905346,-0.0605558137,-0.1645842754,0.7622437752,-0.6112238237,-0.3504527486
7277,823.749,0.61,-0.13,0.4648905346,-0.0605558137,-0.1645842754,0.7622437752,-0.6112238237,-0.3504527486,0.5449409521,-0.1119685708,-0.1609263693,0.6216316906,-0.5770775474,0.2828361409
7278,823.849,0.61,-0.13,0.5449409521,-0.1119685708,-0.1609263693,0.6216316906,-0.5770775474,0.2828361409,0.5934640084,-0.1515648142,-0.1314931137,0.4385914856,-0.1665555694,0.2633241276
7279,823.952,0.61,-0.13,0.5934640084,-0.1515648142,-0.1314931137,0.4385914856,-0.1665555694,0.2633241276,0.6118450836,-0.1350632794,-0.1274600182,-0.0580589738,0.2216327964,-0.1270453516
7280,824.049,0.61,-0.13,0.6118450836,-0.1350632794,-0.1274600182,-0.0580589738,0.2216327964,-0.1270453516,0.3985806135,0.0055339561,-0.1410170613,0.0242118996,-0.0199433604,0.2534026562
7281,824.719,0.52,0.02,0.3985806135,0.0055339561,-0.1410170613,0.0242118996,-0.0199433604,0.2534026562,0.398797398,0.0051231545,-0.1385821419,0.0192345874,-0.0566567444,0.2353667822
7282,824.719,0.52,0.02,0.398797398,0.0051231545,-0.1385821419,0.0192345874,-0.0566567444,0.2353667822,0.4630468081,-0.0516594634,-0.1493145977,0.7521900684,-0.449257087,0.0567087763
7283,824.821,0.54,0.04,0.4630468081,-0.0516594634,-0.1493145977,0.7521900684,-0.449257087,0.0567087763,0.528093625,-0.0870067102,-0.1297617836,0.4625321959,-0.1379888387,0.1670273848
7284,824.921,0.54,0.02,0.528093625,-0.0870067102,-0.1297617836,0.4625321959,-0.1379888387,0.1670273848,0.3978599893,0.0031190041,-0.1370247887,0.0487470312,-0.0349306251,0.0412541425
7285,825.538,0.5,0.31,0.3978599893,0.0031190041,-0.1370247887,0.0487470312,-0.0349306251,0.0412541425,0.4737152264,0.1105431442,-0.1393733268,0.8219880043,2.0186202167,0.2366374221
7286,825.647,0.5,0.31,0.4737152264,0.1105431442,-0.1393733268,0.8219880043,2.0186202167,0.2366374221,0.4997416274,0.2777206513,-0.1168672352,-0.0393323489,1.0703160503,0.0775256093
7287,825.745,0.5,0.31,0.4997416274,0.2777206513,-0.1168672352,-0.0393323489,1.0703160503,0.0775256093,0.4986489426,0.319855949,-0.1261930075,0.0188462659,-0.1521024544,-0.1671998591
7288,825.843,0.5,0.31,0.4986489426,0.319855949,-0.1261930075,0.0188462659,-0.1521024544,-0.1671998591,0.3960232995,-0.0063296136,-0.1381653738,0.0776647616,0.1079124984,0.061234868
7289,826.45,0.65,-0.21,0.3960232995,-0.0063296136,-0.1381653738,0.0776647616,0.1079124984,0.061234868,0.4688307681,-0.0782946562,-0.1718586304,0.8918936146,-0.6836599851,-0.5878158781
7290,826.55,0.65,-0.21,0.4688307681,-0.0782946562,-0.1718586304,0.8918936146,-0.6836599851,-0.5878158781,0.5480167349,-0.1156036545,-0.1952676298,0.7024923756,-0.449369152,0.1001700929
7291,826.653,0.65,-0.21,0.5480167349,-0.1156036545,-0.1952676298,0.7024923756,-0.449369152,0.1001700929,0.605214466,-0.1814515786,-0.1656323649,0.4382551117,-0.822576517,0.4367607103
7292,826.75,0.65,-0.21,0.605214466,-0.1814515786,-0.1656323649,0.4382551117,-0.822576517,0.4367607103,0.6420313065,-0.2369960337,-0.1259699091,0.2735434278,-0.1248834249,0.1992121712
7293,826.85,0.65,-0.21,0.6420313065,-0.2369960337,-0.1259699091,0.2735434278,-0.1248834249,0.1992121712,0.651850284,-0.2171869069,-0.1265204523,-0.0178907667,0.2992517783,-0.1513761295
7294,826.951,0.65,-0.21,0.651850284,-0.2171869069,-0.1265204523,-0.0178907667,0.2992517783,-0.1513761295,0.4016005022,0.0040317571,-0.1340289705,0.0183066106,-0.0472308128,0.0087064587
7295,827.692,0.78,0.28,0.4016005022,0.0040317571,-0.1340289705,0.0183066106,-0.0472308128,0.0087064587,0.4843981456,-0.0671807228,-0.166395478,1.0726691218,-0.7689309196,-0.5307460701
7296,827.792,0.78,0.28,0.4843981456,-0.0671807228,-0.166395478,1.0726691218,-0.7689309196,-0.5307460701,0.5975410329,-0.0334288042,-0.2206607135,1.0046387428,1.193782265,-0.532679795
7297,827.893,0.78,0.28,0.5975410329,-0.0334288042,-0.2206607135,1.0046387428,1.193782265,-0.532679795,0.6677410447,0.1090702112,-0.2483481798,0.4765759973,1.3534591084,0.0700961961
7298,827.992,0.78,0.28,0.6677410447,0.1090702112,-0.2483481798,0.4765759973,1.3534591084,0.0700961961,0.712531282,0.2159622691,-0.2153862558,0.4626373892,0.7763801489,0.5314981173
7299,828.092,0.78,0.28,0.712531282,0.2159622691,-0.2153862558,0.4626373892,0.7763801489,0.5314981173,0.761057975,0.2695875375,-0.1500858123,0.4614933054,0.3223971103,0.6657468558
7300,828.192,0.78,0.28,0.761057975,0.2695875375,-0.1500858123,0.4614933054,0.3223971103,0.6657468558,0.7885836327,0.2804144765,-0.1118286119,0.0588126995,-0.0644441958,0.0335920424
7301,828.293,0.78,0.28,0.7885836327,0.2804144765,-0.1118286119,0.0588126995,-0.0644441958,0.0335920424,0.4017446499,0.0004446285,-0.1361719147,0.0190350428,-0.0217019777,0.0559636794
7302,829.277,0.52,-0.32,0.4017446499,0.0004446285,-0.1361719147,0.0190350428,-0.0217019777,0.0559636794,0.4398791958,-0.0899127235,-0.1840196767,0.121620315,-1.1975452256,-0.5484518592
7303,829.378,0.52,-0.32,0.4398791958,-0.0899127235,-0.1840196767,0.121620315,-1.1975452256,-0.5484518592,0.447842478,-0.1668373814,-0.2078404498,0.3564139762,-0.5371079429,0.0349549402
7304,829.477,0.52,-0.32,0.447842478,-0.1668373814,-0.2078404498,0.3564139762,-0.5371079429,0.0349549402,0.4894850806,-0.230868543,-0.1820429186,0.3434055134,-0.7829101332,0.4013972567
7305,829.578,0.52,-0.32,0.4894850806,-0.230868543,-0.1820429186,0.3434055134,-0.7829101332,0.4013972567,0.5109859359,-0.3137409037,-0.137227669,0.0902614798,-0.7022673401,0.3876834459
7306,829.677,0.52,-0.32,0.5109859359,-0.3137409037,-0.137227669,0.0902614798,-0.7022673401,0.3876834459,0.5172878338,-0.3322622321,-0.1236681336,0.0251430391,0.2190410741,-0.1121453895
7307,829.778,0.52,-0.32,0.5172878338,-0.3322622321,-0.1236681336,0.0251430391,0.2190410741,-0.1121453895,0.4009605002,-0.001265889,-0.1383631218,-0.0226553851,0.3741009463,0.1188575132
7308,830.465,0.78,0.29,0.4009605002,-0.001265889,-0.1383631218,-0.0226553851,0.3741009463,0.1188575132,0.4614467103,-0.050051958,-0.1716935831,0.6885154622,-1.1383420323,-0.6767160435
7309,830.57,0.78,0.29,0.4614467103,-0.050051958,-0.1716935831,0.6885154622,-1.1383420323,-0.6767160435,0.5415234807,-0.0745244842,-0.230121315,1.1336408715,0.7676142732,-0.3526959274
7310,830.666,0.78,0.29,0.5415234807,-0.0745244842,-0.230121315,1.1336408715,0.7676142732,-0.3526959274,0.6515647959,0.053076852,-0.2447611084,0.9198294188,1.5858144973,0.0647977111
7311,830.766,0.78,0.29,0.6515647959,0.053076852,-0.2447611084,0.9198294188,1.5858144973,0.0647977111,0.7239423208,0.2074944824,-0.2064883119,0.5134658495,1.1189521153,0.5797103026
7312,830.876,0.78,0.29,0.7239423208,0.2074944824,-0.2064883119,0.5134658495,1.1189521153,0.5797103026,0.7715577287,0.2872647962,-0.1399473516,0.4051730078,0.4618534226,0.6087492187
7313,830.97,0.78,0.29,0.7715577287,0.2872647962,-0.1399473516,0.4051730078,0.4618534226,0.6087492187,0.7926945532,0.2961137014,-0.1131062674,0.0583968159,-0.17444483,-0.0236057369
7314,831.066,0.78,0.29,0.7926945532,0.2961137014,-0.1131062674,0.0583968159,-0.17444483,-0.0236057369,0.4013587221,0.0008837442,-0.1375769077,-0.0389970811,-0.1034707009,0.2046580519
7315,832.065,0.72,0.01,0.4013587221,0.0008837442,-0.1375769077,-0.0389970811,-0.1034707009,0.2046580519,0.4978205656,-0.0603823746,-0.1548953675,1.3044854978,-0.3734091754,-0.3073506265
7316,832.166,0.72,0.01,0.4978205656,-0.0603823746,-0.1548953675,1.3044854978,-0.3734091754,-0.3073506265,0.6004470926,-0.0671217434,-0.1784509611,0.8034851133,0.1012126634,0.0180042022
7317,832.265,0.72,0.01,0.6004470926,-0.0671217434,-0.1784509611,0.8034851133,0.1012126634,0.0180042022,0.6744232939,-0.0365340874,-0.1535762774,0.684192923,0.4580685104,0.4213592335
7318,832.365,0.72,0.01,0.6744232939,-0.0365340874,-0.1535762774,0.684192923,0.4580685104,0.4213592335,0.7230053244,0.0072141835,-0.1194520723,0.2286829464,0.3389782233,0.1162096894
7319,832.465,0.72,0.01,0.7230053244,0.0072141835,-0.1194520723,0.2286829464,0.3389782233,0.1162096894,0.7199600703,0.0203892545,-0.1294135259,-0.1384315358,-0.0506154163,-0.194899021
7320,832.565,0.72,0.01,0.7199600703,0.0203892545,-0.1294135259,-0.1384315358,-0.0506154163,-0.194899021,0.3990954104,-0.0009890049,-0.1375658435,0.0288728039,-0.0536998883,0.2058430317
7321,833.221,0.55,-0.27,0.3990954104,-0.0009890049,-0.1375658435,0.0288728039,-0.0536998883,0.2058430317,0.4515356172,-0.0846134819,-0.1747188039,0.449306542,-0.8442698982,-0.4061681707
7322,833.321,0.55,-0.27,0.4515356172,-0.0846134819,-0.1747188039,0.449306542,-0.8442698982,-0.4061681707,0.5084146852,-0.139159177,-0.177266286,0.5798785129,-0.5809748174,0.2472000849
7323,833.421,0.55,-0.27,0.5084146852,-0.139159177,-0.177266286,0.5798785129,-0.5809748174,0.2472000849,0.5522970509,-0.2132723975,-0.1412349529,0.2326726327,-0.8714221989,0.3827174449
7324,833.522,0.55,-0.27,0.5522970509,-0.2132723975,-0.1412349529,0.2326726327,-0.8714221989,0.3827174449,0.5535917307,-0.2845223878,-0.1248463086,-0.0754510399,-0.2756167147,-0.0686115785
7325,833.624,0.55,-0.27,0.5535917307,-0.2845223878,-0.1248463086,-0.0754510399,-0.2756167147,-0.0686115785,0.4000860614,0.0024843398,-0.1375866249,-0.0306806,0.2557750375,0.190836716
7326,834.482,0.55,0.26,0.4000860614,0.0024843398,-0.1375866249,-0.0306806,0.2557750375,0.190836716,0.4665723811,0.074892002,-0.1596065818,0.7708203129,1.5816245238,-0.1176542284
7327,834.583,0.55,0.26,0.4665723811,0.074892002,-0.1596065818,0.7708203129,1.5816245238,-0.1176542284,0.5223381494,0.2114847516,-0.1451378739,0.4525824568,0.9927956563,0.3138913049
7328,834.682,0.55,0.26,0.5223381494,0.2114847516,-0.1451378739,0.4525824568,0.9927956563,0.3138913049,0.5569094124,0.2656077095,-0.1220800231,0.1901026086,0.1365220513,0.0235284852
7329,834.782,0.55,0.26,0.5569094124,0.2656077095,-0.1220800231,0.1901026086,0.1365220513,0.0235284852,0.3955692382,-0.0039157452,-0.1397822431,0.0570272224,0.0171669883,0.0792032273
7330,835.377,0.66,-0.19,0.3955692382,-0.0039157452,-0.1397822431,0.0570272224,0.0171669883,0.0792032273,0.4640707673,-0.0720298702,-0.1675644933,1.0559410884,-0.519294449,-0.4186967298
7331,835.478,0.66,-0.19,0.4640707673,-0.0720298702,-0.1675644933,1.0559410884,-0.519294449,-0.4186967298,0.5623297511,-0.0951299523,-0.184979084,0.8288211665,-0.3473832087,0.1300450455
7332,835.577,0.66,-0.19,0.5623297511,-0.0951299523,-0.184979084,0.8288211665,-0.3473832087,0.1300450455,0.62937492,-0.153733641,-0.1532538886,0.5212447591,-0.7848432516,0.4529580401
7333,835.677,0.66,-0.19,0.62937492,-0.153733641,-0.1532538886,0.5212447591,-0.7848432516,0.4529580401,0.661029696,-0.2218378667,-0.1194118072,0.09750747,-0.1505993819,0.056151305
7334,835.779,0.66,-0.19,0.661029696,-0.2218378667,-0.1194118072,0.09750747,-0.1505993819,0.056151305,0.6609455692,-0.200655249,-0.1300446564,-0.0139960313,0.3275691453,-0.1512513938
7335,835.879,0.66,-0.19,0.6609455692,-0.200655249,-0.1300446564,-0.0139960313,0.3275691453,-0.1512513938,0.4002996294,0.0047903345,-0.136970641,0.0348940047,-0.0637005661,0.0622904844
7336,836.573,0.7,0.27,0.4002996294,0.0047903345,-0.136970641,0.0348940047,-0.0637005661,0.0622904844,0.4846016519,-0.0229777348,-0.1587980774,1.2982769242,0.2398189362,-0.2557278244
7337,836.673,0.7,0.27,0.4846016519,-0.0229777348,-0.1587980774,1.2982769242,0.2398189362,-0.2557278244,0.587930023,0.0574184051,-0.1835426986,0.8843779941,1.2753200791,-0.203879803
7338,836.773,0.7,0.27,0.587930023,0.0574184051,-0.1835426986,0.8843779941,1.2753200791,-0.203879803,0.6583393506,0.1901007187,-0.1708998466,0.4917331019,1.0093630795,0.3677980632
7339,836.873,0.7,0.27,0.6583393506,0.1901007187,-0.1708998466,0.4917331019,1.0093630795,0.3677980632,0.6999738576,0.2649915073,-0.1267743149,0.291114015,0.4445301422,0.3429988397
7340,836.973,0.7,0.27,0.6999738576,0.2649915073,-0.1267743149,0.291114015,0.4445301422,0.3429988397,0.7096421126,0.2785233488,-0.1206632046,-0.0818418783,-0.0951990014,-0.1695712052
